DocumentName,NormalizedCollocation,OriginalCollocation,Frequency
Voen_Obozren_060524_010422.t,безопасность япония,безопасность Японии,00000001
Voen_Obozren_060524_010422.t,белый дом,Белый дом,00000001
Voen_Obozren_060524_010422.t,ближневосточный регион,ближневосточного региона,00000001
Voen_Obozren_060524_010422.t,боевой корабль,боевой корабль,00000001
Voen_Obozren_060524_010422.t,былой величие,былом величии,00000001
Voen_Obozren_060524_010422.t,вертикальный пуск,вертикального пуска,00000001
Voen_Obozren_060524_010422.t,взаимодействие в военный сфера,взаимодействие в военной сфере,00000001
Voen_Obozren_060524_010422.t,власть в сша,власти в США,00000001
Voen_Obozren_060524_010422.t,военно воздушный сила,военно-воздушные силы,00000001
Voen_Obozren_060524_010422.t,военно политический ситуация,военно-политическая ситуация,00000001
Voen_Obozren_060524_010422.t,военно политический ситуация в вашингтон,военно-политическая ситуация в Вашингтоне,00000001
Voen_Obozren_060524_010422.t,военно политический союз,военно-политический союз,00000001
Voen_Obozren_060524_010422.t,военный база сша,военная база США,00000001
Voen_Obozren_060524_010422.t,военный взаимодействие,военное взаимодействие,00000001
Voen_Obozren_060524_010422.t,военный взаимодействие с сша,военное взаимодействие с США,00000001
Voen_Obozren_060524_010422.t,военный контингент сша,военный контингент США,00000001
